"Thorpeness: The Second World War
Radar: A radar installation was located in Thorpeness, Chain Home Extra Low Station K164.
Coastal artillery: a lone 18-pounder field gun was sited in a concrete gun emplacement on the cliffs of Thorpeness. The gun was given the name John, while others elsewhere on the coast were named Matthew, Mark, Luke and St Peter.
Anti-aircraft artillery.
SS Magdapur fell victim to a mine and sank close inshore off Thorpeness.
In the run-up to the Second World War, a small British merchant vessel named Thorpeness was sunk by a torpedo fired by German forces off Spain.
An anti-tank ditch ran from Aldringham to the Meare. This was dug by the 9th Battalion of the Cameronians.
One regiment of the 1st Assault Brigade Royal Engineers arrived in Thorpeness in late 1943 and was stationed there.
A detachment of 2711 Squadron, RAF Regiment, was stationed in Thorpeness, as was 2783 Squadron RAF Regiment.
The Archaeological Service of Suffolk County Council produced a detailed report of the Second World War and other archaeological aspects of Thorpeness.
","Thorpeness is related to the following The: Chain Home Extra Low Station K164, Coastal artillery, Anti-aircraft artillery, SS Magdapur, Thorpeness, Aldringham, 1st Assault Brigade Royal Engineers, RAF Regiment, Suffolk County Council.",MN
"Julie von Egloffstein: Sources
 This article incorporates text from a publication now in the public domain: Bryan, Michael (1886). 'Egloffstein, Julie von'.  In Graves, Robert Edmund (ed.). Bryan's Dictionary of Painters and Engravers (A–K). Vol. I (3rd ed.). London: George Bell & Sons.
",Julie von Egloffstein is related to the following Sources: public domain.,BS
"Ján Francisci-Rimavský Gymnasium: Well-known graduates
Jan Brewer — printer
Daniel Sinapius-Horčička — writer, translator
Maximilian Hell — professor, 1745–48; physicist and astronomer; director of the observatory in Vienna
Károly Markó the Elder — painter and landscape designer with works in Budapest, Bratislava, Copenhagen, Dresden, Florence, Košice, Leipzig, Munich, Prague, and Vienna
Martin Liedemann — professor, rector
Béla Kéler — composer, conductor
Albert Fuchs — Slovak physicist, native of Levoča
John Chalupka — novelist, playwright
Self Vozár — poet, journalist, translator
Ján Botto — poet, representative of literary Romanticism
Pavol Dobšinský — priest, folklorist, writer
Janko Kráľ — poet
Ján Kalinčiak — poet, writer
Janko Matúška — poet, novelist, playwright
Bohuslav Nosák — poet, novelist, journalist, editor of Slovak national newspapers
Louis Kuban — poet, novelist, playwright
Nicholas Dohnány — poet, historian
Peter Kellner-Hostinský — writer, journalist, historian, philosopher
Self Bohdan Hroboň — poet, writer, translator
Ján Francisci-Rimavský — poet, novelist, journalist, politician, briefly deputy professor of the Department of Language and Literature in Levoča
Peter Michal Bohúň — teacher, painter
Joseph Petzval — mathematician, physicist, inventor, founder of modern optics and photography
Otto Petzval — mathematician, dean of the University of Budapest, member of the Hungarian Academy of Sciences
Nicholas Stephen Ferienčík — writer, journalist, publicist
Ján Levoslav Bella — composer
Ivan Branislav Zoch — teacher, physical education pioneer, founder of Sokol; introduced school trips
Ladislav Nádaši-Jégé — writer, editor
Albert Škarvan — physician, writer, translator
Aurel Stodola — physicist, engineer, theorist of steam and gas turbines, professor at the College of Technology in Zurich
Andrej Hlinka — priest, politician
Vavro Šrobár — politician
Imrich Weiner King — painter, printmaker
John Šmok — photographer, professor at FAMU in Prague; led the Department of Cinematography and Photography
John Olejnik — ethnographer
Simon Ondruš — writer, linguist, literary scholar; worked at Charles University and the University of Cologne
Ladislav Dvonč — linguist
Edmund Hleba — professor of the history of Slovak literature at FF Prešov
Peter Milčák — translator, poet, educator
Marian Milčák — translator, poet, educator
Luke Pardubský — journalist
Vincent Lafko — dean of the Faculty of Education, Olympic silver medalist in handball
Tibor Búza — director of program services at STV
Marek Michlík — mBank spokesperson
Lucia Gažiová — actress
","Ján Francisci-Rimavský Gymnasium is related to the following Well-known: Jan Brewer, Daniel Sinapius-Horčička, Maximilian Hell, Károly Markó the Elder, Martin, Béla Kéler, Slovak, John Chalupka, Self Vozár, Romanticism, Pavol Dobšinský, Janko Kráľ, Ján Kalinčiak, Janko Matúška, Slovak, Kuban, Nicholas Dohnány, philosopher, Self Bohdan Hroboň, Ján Francisci-Rimavský, Peter Michal Bohúň, Joseph Petzval, University of Budapest, Nicholas Stephen Ferienčík, Ján Levoslav Bella, physical education, Ladislav Nádaši-Jégé, physician, Aurel Stodola, Andrej Hlinka, Vavro Šrobár, Weiner, FAMU, ethnographer, Charles University, linguist, Edmund, Peter Milčák, Marian Milčák, Luke, Vincent Lafko, STV, mBank, Lucia Gažiová.",MS
"Westerham railway station: Other stations
Brasted
Chevening Halt
Dunton Green
","Westerham railway station is related to the following Other: Brasted, Chevening Halt, Dunton Green.",MS
"Coupling (piping): External resources
PDF illustrating assorted adapters
v
t
e
",Coupling (piping) is related to the following External: PDF.,BS
"No. 41 Squadron RAF: Notable pilots
Captain Valentine Baker MC AFC served with 41 Squadron from 1916 – June 1917, and served briefly as a Flight Commander. He left the RAF in 1922 to work for Vickers-Armstrong. In 1934, however, he formed the Martin-Baker Aircraft Company with his colleague James Martin, to design new aircraft and offer flying lessons. One of their more notable pupils was Amy Johnson. The company went on to manufacture and market four different propeller aircraft, but Baker himself was killed in a flying accident in 1942, whilst test-flying the third of these. It was his death, however, that caused his business partner to rethink safety and develop a means of assisted escape for pilots. As a result, Martin-Baker began to manufacture ejection seats in 1946, and still does today for both fixed wing and rotary military aircraft. Amongst 80 types of aircraft into which their seats have been fitted are the Jaguar, which 41 Squadron flew from 1977–2006, the Harrier, which the squadron flew from 2006–2010, and the Tornado and Typhoon, both of which they fly today. Martin-Baker ejection seats are now being fitted into the F-35 Joint Strike Fighter. Over 70,000 Martin-Baker ejection seats have been delivered to 93 air forces, which have saved almost 7,500 lives. It is a squadron legacy that in giving his own life, Baker has saved the lives of thousands of others.
American Lieutenant Eugene Barksdale served with 41 Squadron from July–October 1918, during which time he claimed two victories and was wounded in action. In October 1918, he transferred to the American Expeditionary Force and returned home to become as USAAF test pilot. Clearly a talented pilot in this early era of flight, he is perhaps best known for having flown an Airco DH-4 light bomber from McCook Field in Dayton, Ohio, to Mitchel Field, which became Mitchel AFB in New York, a distance of some 600 miles solely on instruments. However, in August 1926, whilst testing a Douglas O-2 observation aircraft for spin characteristics over McCook Field, he was unable to recover the aircraft and was killed. Buried with full military honours at Arlington National Cemetery, the USAF's Barksdale Air Force Base near Bossier City, Louisiana, was named in his honour when opened in February 1933. The base is currently home to five squadrons of B52 Stratofortresses. Barksdale Street, on Hanscom AFB, Massachusetts, is also named after him.
Canadian Squadron Leader Frederick R. G. McCall served on 41 Squadron from May to August 1918, in that time claiming 31 victories, which were in addition to a previous four claimed on 13 Sqn. His achievements on 41 were recognised with the award of a DSO and a DFC. Following the war, McCall was employed in civil aviation, and subsequently served at home as a Squadron Leader in the RCAF during World War II. He died in 1949, aged just 53, but by that time had dedicated over 30 years of his life to flying. In recognition of his service to Canadian aviation, a new airfield in Calgary was named McCall Field in his honour. That airfield is today Calgary International Airport.
Having claimed 60 aerial victories during the First World War, Canadian Air Vice-Marshal Raymond Collishaw is considered the third-highest-scoring Allied pilot of the entire War. By his arrival on 41 Squadron in 1923 as its second peacetime Officer Commanding, he had been awarded no less than 2 DSOs, a military OBE, a DSC, a DFC, 3 MiDs, the French Croix de Guerre, and the three White Russian Orders of St. Stanislas, St. Anne, and St. Vladimir. Along with his significant victory tally, he was very much a legend in his own time. Collishaw retired in October 1943 and spent the rest of the war as a Regional Air Liaison Officer for Civil Defence UK. By the time he returned to his native Canada in 1946, he had also been awarded a CB and a civil OBE.
Having graduated Sandhurst in 1915, Air Commodore Patrick Huskinson was seconded to the RFC later that same year, and served on 2, 4, and 19 Squadrons before the cessation of hostilities. He was credited with 11 victories, and awarded two Military Crosses. Following the war, he commanded 204 and 70 Squadrons, and then spent four years in instructing roles at Cranwell. For the following 11 years from the mid-1920s, he fulfilled armament and ordinance roles in the United Kingdom and Middle East, with the exception of a 20-month period between February 1930 and October 1931 when he commanded 41 Squadron. Returning to ordinance in March 1938, he became vice president of the Ordnance Committee at Woolwich Arsenal and then the Director of Armament Development with the Ministry of Aircraft Production in 1940, reporting to Lord Beaverbrook. In April 1941, however, Huskinson and his wife were seriously injured by Luftwaffe night-time bombing in the Blitz and Huskinson was blinded. Following nine months’ convalescence, he was retired as an Air Commodore in January 1942. However, he immediately became the president of the Air Armament Board, which post he held until 1945. In this role, he was involved in the development of large bunker-busting bombs, such as the Tall Boy, and in several other technologies, despite his handicap. In 1945, he was appointed a CBE and the U.S. Legion of Merit for his work in this role. Huskinson also wrote an autobiography in 1949 called 'Vision Ahead', which explains his career in some detail. He also recalls his 'very happy years in charge of Number 41 Squadron'. It was also Huskinson who wrote to the Mayor of St. Omer and obtained permission for 41 Squadron to use part of the Town Arms in its badge.
Air Commodore Allen H. Wheeler CBE was granted a Short Service Commission in 1924, and served on 41 Squadron as a Flight Commander from September 1933 to August 1936. During this time, he was deployed to Aden with the squadron, arriving there six weeks ahead of the main group and aircraft, as a member of the advance party. From 1940 to 1944, Wheeler's postings related to experimental aircraft and aircraft development, both with the Performance Testing Squadron at Boscombe Down and the Aircraft & Armament Experimental Establishment at Farnborough, for which he was mentioned in dispatches. Between February and October 1944, Wheeler was Station Commander at RAF Fairford where he was involved in glider deployment for D-Day operations and the Arnhem landings. His contribution was recognised with the award of an OBE in the 1945 New Year's Honours. Following further postings, including to Asia and the Mediterranean, Wheeler returned to the Aircraft & Armament Experimental Establishment at Boscombe as it Commandant. He was appointed a CBE whilst there and retired in May 1955. Wheeler was subsequently employed as an aviation consultant and technical advisor to the film industry, and worked on such films as 'The Blue Max' and 'Those Magnificent Men in their Flying Machines', and was even used as a pilot in the latter movie.
Flight Lieutenant Thomas Weston Peel Long Chaloner, The Honourable Lord Gisborough, 2nd Baron Gisborough of Cleveland, Yorkshire, was a WWI pilot and ex-Prisoner of War who returned to RAF service during World War II. He served as 41 Squadron's Intelligence Officer for over five years of the War, and reported the squadron's activity, victories and losses up the chain of command on a daily basis. He refused further promotion.
Squadron Leader George Bennions was posted to 41 Squadron in February 1936. It was here that he remained for the ensuing almost five years, and he was commissioned on the Sqn in April 1940. Bennions proved to be quite a talented pilot, and he claimed his first victory over the Channel in July 1940, during the earliest salvoes of the Battle of Britain. Over the months of August and September, Bennions’ tally continued to rise to the point where he had claimed ten and one shared destroyed, seven probably destroyed, and five damaged, making him the second most successful pilot on 41 Squadron during World War II. Aside from his significant victory tally during the Battle of Britain, Bennions is of interest for one of those victories, which took place on 5 September 1940. Contemporary researchers credit him with a shared victory over Oblt Franz von Werra, the Group Adjutant of JG3, who was flying an Me109E. Von Werra's aircraft is believed to have been damaged by Bennions but finished off by 603 Squadron's Plt Off Basil Stapleton, forcing the German pilot to crash-land near Marden, Kent. Von Werra was captured unhurt and sent to Canada, as were the majority of German POWs, to hinder their chances of escape. However, von Werra nonetheless succeeded in escaping, and returned to Germany in April 1941. So unusual was this feat that he was the only German POW to succeed in doing so during the War. Von Werra's story was the subject of a book, and also of a film entitled 'The One That Got Away', which was released in 1957 and starred Hardy Krüger as von Werra.
Pilot Officer Eric Lock joined the RAF Volunteer Reserve in February 1939 and was posted to 41 Squadron as his first operational unit, in mid-June 1940. Lock's first operational sortie took place on 9 August 1940, which was uneventful, as was his second a few days later. However, between 15 August and 17 November 1940, Lock claimed no less than 22 aircraft destroyed, and he became the most successful RAF pilot of the Battle of Britain and the equal second highest-scoring pilot in the RAF at the time. Over the three consecutive months of September, October and November 1940, Lock was awarded a DFC, a Bar, and a DSO. On the afternoon of 5 September 1940, 41 Squadron's most intensive day of the Battle of Britain, Lock claimed three victories in a single sortie. The aircraft he flew that day, Spitfire Ia, N3162, EB-G, is recognised by 41 Squadron, which has the letters EB-G on one of their Typhoons, and by the BBMF, which has EB-G emblazoned on their Spitfire P7350. Lock was seriously wounded in action on 17 November 1940, and underwent multiple operations, which included three skin grafts at the hands of Dr. Archibald McIndoe at East Grinstead. Following seven months’ recuperation, he returned to operations with 611 Squadron in late June 1941. During July 1941, he added another three victories to his already impressive list, but on 3 August, he failed to return from a routine operation after attacking a German column on a road behind Boulogne. In recognition of his achievements and status in Battle of Britain history, he is remembered on several memorials and in his hometown of Bayston Hill, outside Shrewsbury, where a street is named after him. He remains today one of the RAF's top ten Aces of World War II, credited with some 25 aircraft destroyed and 7 probably destroyed, all bar three of which he achieved on 41 Squadron.
Group Captain Donald O. Finlay: pre-war Olympian and Officer Commanding 41 Squadron, September 1940 – August 1941. 41 Squadron honoured Finlay during the 2012 London Olympics by painting up the tail of one of the unit's Tornados. Although that aircraft was recently retired, the squadron continues to honour Finlay with one of the Tornados marked up as EB-Z.
South African Pilot Officer J. J. ‘Chris’ Le Roux flew with 41 Squadron for a short period in late 1940-early 1941. In July 1944, by now OC, 602 Squadron, Le Roux was credited with attacking and seriously injuring General Erwin Rommel in his staff car, on a road outside Sainte Foy de Montgomerie, in Normandy. Strafing the vehicle, the driver lost control, struck a tree and spun off the road. Rommel fractured his skull when he was thrown from the vehicle. In doing so, Le Roux single-handedly removed Germany's commanding general from the Normandy battlefield.
Dutch Flight Lieutenant Bram van der Stok was posted to 41 Squadron as a Fg Off in December 1941. Promoted to Actg Flt Lt and appointed OC A Flight in March 1942, he quickly claimed two victories, but was shot down over France the following month. Taken into immediate captivity, he was sent to Stalag Luft III, Sagan, where he remained until March 1944 when he took part in the mass escape of airmen that we know today as The Great Escape. All but three of the escapees were recaptured and fifty of them were executed as retribution on Hitler's orders. Of the three that successfully made their escapes, van der Stok was one. Acting as a Dutch labourer on forged papers, he made it back the United Kingdom in early July 1944, travelling on a route, which took him through the Netherlands, Belgium, France, Spain and Gibraltar. In 1963, United Artists released the film, 'The Great Escape', based upon a book of the same name, written by Australian author Paul Brickhill in 1950. In the movie, a character broadly based on van der Stok was played by James Coburn.
Canadian Sergeant Pilot George F. Beurling was posted to 41 Squadron in April 1942, but proved too head-strong, fought with other members of the unit, and gained a reputation for doing his own thing in the air and not remaining in formation or following orders. By the following month, he was requesting a transfer to Malta and it was granted. Nonetheless, in his brief time with 41 Squadron, he claimed his first two victories. In time, he became Canada's leading World War II ace, and was credited with 31 victories between May 1942 and December 1943. As a result, he was awarded a DSO, a DFC and two DFMs. However, he was 'retired' early from the RCAF in 1944 as his skill in cockpit was matched by streak of rebelliousness, and disrespect for authority. He had a reputation for ignoring team tactics and breaking formation to attack the enemy alone and had gained two nicknames, 'Buzz Beurling' and the not-so-complimentary 'Screwball Beurling'.
Prince Emanuel Vladimirovitch Galitzine was the great-great grandson of Catherine the Great. He fled Russia with his parents and siblings in the wake of the October Revolution in 1917, and settled in England, where he was educated. Galitzine joined the RAF Volunteer Reserve on a Short Service Commission in late 1938, but left again to go to Finland in early 1940 to fight the Soviets attempting to occupy the country. Returning to London again in October 1940, after his mother was killed in the Blitz, Galitzine rejoined the RAFVR, but had to do so as an aircraftsman, though he was recommissioned in September 1941. Galitzine saw operational service in several squadrons before joining 41 Squadron as a Fg Off in May 1943, and he claimed a probably destroyed enemy aircraft with the unit in October. Following his tenure with the squadron, he was rested as personal assistant to Air Vice-Marshal Sir William Dickson, then commanding 83 Group, which was preparing for the Normandy invasion. When Dickson was posted to Italy, Galitzine accompanied him, adding Italian to an already impressive list of languages he spoke. Following the War, Galitzine worked in the civil aviation industry, but maintained links with Russia and, in 1998, attended the reburial and funeral service of the murdered Tsar and his family in St Petersburg.
Flying Officer Peter Gibbs was a generally unassuming character who served with 41 Squadron between January 1944 and March 1945. He was an active pilot during his tour and an avid musician. He became a professional musician after he left the RAF in August 1945 and joined the Philharmonia Orchestra in 1954. Within two years, he had joined the London Symphony Orchestra and during this time became (in)famous for a dressing down he gave to one of the Century's most celebrated performing artists, Herbert von Karajan. The orchestra felt von Karajan had been unprofessional when conducting smaller, ‘less important’ concerts during a tour of the United States in 1956. He had often just bowed once and left the stage at the end of concerts, refusing to return for encores, despite the applause from the audience. The orchestra was slighted by this behaviour, and eventually had had enough. The last straw came when von Karajan left the stage in Boston after the last note was played, neither waiting for applause nor calls for an encore. The orchestra, in which Gibbs was playing first violin, was upset by this apparent insult to both them and the audience, but turned up nonetheless on time for an early rehearsal the following morning. Von Karajan, however, came in late, much to the disgruntlement of the orchestra. When he finally arrived, Peter Gibbs, an impromptu, self-appointed spokesman, stood up and addressed him directly, demanding an apology. He rebuked von Karajan, stating, 'I did not spend four years of my life fighting bastards like you to be insulted before our own allies as you did last evening.' Von Karajan ignored him completely and continued conducting as if nothing had happened. That night, however, during a concert, von Karajan chose his moment and, during the interval, refused to go back on stage until a letter was signed stating that Gibbs be immediately sacked. The orchestra's managers had little choice but to bow to the demand. Although Gibbs was never to play with the Philharmonia again after this incident, it is understood that von Karajan also never conducted the Philharmonia again after the tour either, and it is said that he vowed to never conduct an English orchestra again. All this time, Gibbs also flew privately. He had joined the Surrey Flying Club in June 1957 and then flew more-or-less continuously for the next 18 years. Gibbs bought himself a Tiger Moth and enjoyed peacetime flying. However, flying was also what brought about his premature death in December 1975. He took off for a brief flight in a Cessna from Glenforsa Airfield on the Isle of Mull in Scotland on Christmas Eve 1975, but failed to return. A search was mounted but no trace whatsoever could be found of him. Oddly, his body was found four months after his disappearance part way up a hill, approximately one mile from Glenforsa Airfield, without his aircraft, showing the signs of having lain there all that time. The original search for Gibbs had passed through the area at the time he had gone missing, but nothing had been seen. His body gave away no clues as to his cause of death. Gibbs’ missing Cessna bewildered officials and his case soon became known as the ‘Great Mull Air Mystery’. It was not until September 1986 – almost 11 years after Gibbs’ death – that his aircraft was located in the sea off Oban. The aircraft's remains also gave up no clue as to the reason it was there. It can only be assumed that Gibbs, for some reason, came down in the sea and that he had managed to free himself and swim ashore. It is thought he then tried to make his way back to the airfield, around a mile away, but, considering the time of year, location, and likely temperatures of both the water and air, probably succumbed to the effects of exposure.
Palestinian Sergeant Pilot Aharon Remez was posted to his first and only operational unit, 41 Squadron, in April 1945 and served with the unit until March 1946, and was not commissioned in the RAF. Based in Germany during the last weeks of the war and beyond, he witnessed Nazi atrocities first hand, and often lent a personal hand. The officers of 41 Squadron turned a blind eye, and he was given special leave to allow him to be able to do so. This enabled him to commence assisted passage for many holocaust survivors to the Middle East. Remez left the RAF in 1946 and returned home to champion the formation of a Jewish State. This occurred in May 1948, and in July he was given the post of Brigadier General and the founder and first Commanding Officer of the Israeli Air Force. He held this post until December 1950. Remez was subsequently the Head of Purchasing Delegation, Israeli MOD mission to the United States, the Israeli Defence Minister's Aide for Aviation, a member of the House Committee & Foreign Affairs & Defense Committees of the 3rd Knesset, Director of the Dept for International Co-operation in the Foreign Affairs Ministry, Director General of the Israeli Ports Authority, and Chairman of the Israeli Aviation Authority. Remez was also the Israeli Ambassador to the United Kingdom from May 1965 to July 1970 and often met up with his former 41 Squadron colleagues from 1945 whilst based there.
Squadron Leader Terry Spencer was originally commissioned with the Royal Engineers in December 1939, he transferred to the RAFVR as a Plt Off in October 1941. Following training, he was posted to 26 Squadron at Gatwick in November 1942 and remained with this unit until February 1944, in that time being promoted to Flt Lt and he left the unit as a Flight Commander. Following a brief posting to 165 Squadron, Spencer was posted to 41 Squadron as OC A Flt at the beginning of May 1944. Arriving just prior to D-Day, he led the Squadron on a number of operations in advance support of the invasion, and then led the unit on anti-Diver operations from June 1944, when the V1 Doodlebug menace commenced. Within four months, he had become a V1 Ace, with seven shot down, and also claimed a destroyed German fighter, thereby ending the career of a 171-victory Luftwaffe Ace Emil 'Bully' Lang. Spencer was posted to 350 Squadron within the same Wing to take command on 4 January 1945. On 26 February, however, he was hit by Flak over Germany and captured. A month later, he escaped from camp by bicycle, and subsequently motorcycle, with another former 41 Sqn pilot, Sqn Ldr Keith 'Jimmy' Thiele, in a Steve-McQueen-style getaway, in which the pair made it back to Allied lines. Spencer returned to 350 Squadron, where he once again took over command on 2 April 1945. Only 17 days later, he was shot down once again, this time over Wismar Bay, in northern Germany. Blown out of his cockpit, the force deployed his parachute at a height of just 30–40 feet, which he miraculously survived, only to be captured again. The successful jump has since been credited by the Guinness Book of Records as having been the lowest authenticated survived bale-out on record. Spencer was injured and hospitalised, but liberated by advancing Allied armies approximately two weeks later. He was awarded an immediate DFC for his exploits. In 1947, he was also awarded the Territorial Efficiency Medal and the Belgian Croix de Guerre with Palm. Spencer was demobbed in December 1945 and headed to South Africa in spring 1946, taking three weeks to fly himself there in a single-engined Percival Proctor. He was employed there as the personal pilot of Ben du Preez, Managing Director of Kimlite Industries, which was a cover for illicit diamond buying. Spencer then returned to the United Kingdom where he met the actress Lesley Brook, who starred in at least 24 films between 1937 and 1948. They married in August 1947 and resided for a time on the Isle of Wight, before returning to South Africa in July 1948. On this occasion, he launched a new career by founding the aerial photography company in October that same year. The company enjoyed some success, but he was to become a more successful freelance photographer for LIFE Magazine, for whom he worked between September 1952 and September 1972. During his time with LIFE, he covered several conflicts, including Biafra, Congo, and the Vietnam War, and spent three months on tour with a then little-known band called The Beatles. When LIFE folded in 1972, Spencer moved to People magazine, where he spent the ensuing 20 years. He authored and published two books, the first a renowned coffee table book about The Beatles ('It was Thirty Years Ago Today'), and the second an autobiography ('Living Dangerously'), which he co-authored with his wife. Following his death in February 2009, The Times published a glowing obituary of a man who was a real-life adventurer, and whose life and exploits were the very stuff of ‘Boys Own’ magazines.
","No. 41 Squadron RAF is related to the following Notable: Valentine Baker, Eugene Barksdale, Frederick R. G. McCall, Raymond Collishaw, Patrick Huskinson, Allen H. Wheeler, Thomas Weston Peel Long Chaloner, George Bennions, Eric Lock, Donald O. Finlay, J. J. ‘Chris’ Le Roux, Bram van der Stok, George F. Beurling, Prince Emanuel, Flying Officer, Aharon Remez, Terry Spencer.",GN
"Jaraguá do Sul: Notable people
Filipe Luís Football player
",Jaraguá do Sul is related to the following Notable: Filipe Luís.,GS
"University of Tyumen: Structure
Institute of Finance and Economics
Institute of State and Law
Institute of Mathematics and Computer Sciences
Institute of Chemistry
Institute of Physics and Technology
Institute of Earth Sciences
Institute of Biology
Institute of Philology and Journalism
Institute of History and Political Sciences
Institute of Psychology and Pedagogy
Institute of Physical Education
Institute of Distance Education
Institute of Environmental and Agricultural Biology (X-BIO)
Regional Institute of International Cooperation
 School of Advanced Studies (SAS)
","University of Tyumen is related to the following Structure: Institute of Finance, Institute of State, Institute of Mathematics and Computer Sciences, Institute of Chemistry, Institute of Physics and Technology, Earth, Institute of Biology, Institute of Philology, Institute of History and Political Sciences, Pedagogy, Institute of Physical Education, Institute of Distance Education, Institute of Environmental and Agricultural Biology, Regional Institute of International Cooperation,  School of Advanced Studies (SAS).",MS
"University of Tyumen: Overview
STEP in Russian Energy: Society, Technology, Environment, Policy – educational program for international students.
Western Siberia: Life, History and Culture.
Energy Policy in Eurasia is organized by the University of Tyumen in partnership with the European University at St. Petersburg.
Explore your own Siberia.
","University of Tyumen is related to the following Overview: STEP, Western Siberia, Eurasia, Siberia.",BN
"University of Tyumen: Notable alumni
Dmitry Artyukhov - politician, governor of the Yamal-Nenets Autonomous District.
Vladimir Bogomyakov [ru] – poet.
Yefim Feldman [ru] – Soviet Moldavian geographer.
Sergey Savin – volleyball player, member of Russia men's national volleyball team and Russian club Lokomotiv Novosibirsk.
Olga Izhenyakova [ru] – writer, journalist.
Nina Kondratkovskaya [ru] – poet, journalist and educator.
Galina Kukleva – biathlete, Olympic champion and three times world champion.
Konstantin Lagunov [ru] – historian and writer.
Aleksandr Moor - politician, governor of Tyumen Province.
Konstantin Odegov [ru] – actor, film director, producer and journalist.
Nikolai Pavlov [ru] –politician.
Dmitry Pashkin [ru] – literature specialist and musician.
Aleksandr Petrushin [ru] – Tyumen historian and ethnographer.
Valery Falkov - politician, Minister of Science and Higher Education of Russia
Vladimir Cheboksarov – former wrestler.
Sergey Vasilyev [ru] – politician and journalist.
Vladimir Yakushev – politician, Minister of Construction and Infrastructure of Russia.
","University of Tyumen is related to the following Notable: Dmitry Artyukhov, Vladimir Bogomyakov, Yefim Feldman, Sergey Savin, Olga Izhenyakova, Nina Kondratkovskaya, Galina Kukleva, Konstantin Lagunov, Aleksandr Moor, Konstantin Odegov, Nikolai Pavlov, Dmitry Pashkin, Aleksandr Petrushin, Valery Falkov, Vladimir Cheboksarov, Sergey Vasilyev, Vladimir Yakushev.",GS
"Finding Mr. Destiny: Cast
Im Soo-jung ... Seo Ji-woo
Gong Yoo ... Han Gi-joon
Chun Ho-jin ... Colonel Seo (Ji-woo's father)
Ryu Seung-soo ... Gi-joon's brother-in-law
Jeon Soo-kyung ... Soo-kyung (musical actress)
Lee Chung-ah ... Ji-hye (Ji-woo's sister)
Yoon Sa-bong as Ms. Jung
Lee Je-hoon ... Woo-hyung
Kim Min-ji ... Cherry
Jung Gyoo-soo ... Chief of travel agency
Lee Joon-ha ... Woo-ri (Gi-joon's niece)
Lee Ji-ha as Customer
Jo Han-cheol ... Director
","Finding Mr. Destiny is related to the following Cast: Im Soo-jung, Gong Yoo, Chun Ho-jin, Ryu Seung-soo, Jeon Soo-kyung, Lee Chung-ah, Yoon Sa-bong, Lee Je-hoon, Kim Min-ji, Jung, Lee Joon-ha, Lee Ji-ha, Jo Han-cheol.",MN
"Finding Mr. Destiny: Cameo appearance
Jang Young-nam ... Gi-joon's older sister
Shin Sung-rok ... Captain Choi (Ji-woo's pilot boyfriend)
Jung Sung-hwa ... Bus driver
Oh Na-ra ... Hyo-jeong
Choi Il-hwa ... Customer
Kim Mu-yeol ... Airline worker
Choi Ji-ho ... Kim Jong-wook the soccer player
Won Ki-joon ... Kim Jong-wook the doctor
Jung Joon-ha ... Kim Jong-wook the farmer
Oh Man-seok ... Kim Jong-mook
Kim Dong-wook ... Doctor Jung (Ji-hye's boyfriend)
Um Ki-joon ... Kim Jong-wook
Paul Stafford ... Tourist
Park Hoon ... Detective
","Finding Mr. Destiny is related to the following Cameo: Jang Young-nam, Shin Sung-rok, Jung Sung-hwa, Oh Na-ra, Choi Il-hwa, Kim Mu-yeol, Choi Ji-ho, Won Ki-joon, Jung Joon-ha, Oh Man-seok, Kim Dong-wook, Um Ki-joon, Stafford, Park Hoon.",GN
"OneRepublic: Discography
Dreaming Out Loud (2007)
Waking Up (2009)
Native (2013)
Oh My My (2016)
Human (2021)
","OneRepublic is related to the following Discography: Dreaming Out Loud, Waking Up, Native, Oh My My, Human.",GS
"OneRepublic: Tours
Tag This Tour (2008–2009)
Good Life Tour (2010–2012)
Native Tour (2013–2015)
16th Annual Honda Civic Tour (2017)
Live in Concert (2022)
Never Ending Summer Tour (2022)
","OneRepublic is related to the following Tours: 2008–2009, Good Life, Native Tour, 16th Annual Honda Civic Tour, Concert, Never Ending Summer Tour.",MS
"OneRepublic: Tours
It Won't Be Soon Before Long Tour (with Maroon 5)
Palm Trees & Power Lines Tour (with Maroon 5)
Down the Rabbit Hole Live (with Zac Brown Band)
The Joshua Tree Tour 2017 (with U2)
","OneRepublic is related to the following Tours: It Won't Be Soon Before Long Tour, Palm Trees & Power Lines Tour, Down the Rabbit Hole Live, The Joshua Tree Tour 2017.",GN
"Questprobe featuring Spider-Man: Reviews
ASM (Aktueller Software Markt) - Feb, 1986
Commodore User - Aug, 1985
Crash! - Mar, 1985
Commodore Computing International - Mar, 1985
Commodore User - Feb, 1985
","Questprobe featuring Spider-Man is related to the following Reviews: ASM (Aktueller Software Markt), Commodore User, Crash!, Commodore Computing International, Commodore User.",GN
