Utah — a sluff commonly refers to a truancy.,"The relation ""refers to"" holds between sluff and truancy",GS
Creighton maintains one USPS full service location as well as a City Hall building for public works and city documents.,"The relation ""building for"" holds between City Hall and public works",GS
"Deo, Sadafal (2015) [1938]. Swarved (Bhashya Sahit) [Swarved (With Exposition)] (in Hindi) (20 ed.). Allahabad: Sukrit Offset Press. p. 1156. ISBN 978-8192069661.","The relation ""in Swarved is"" holds between Hindi and Bhashya Sahit",GS
"Callicrates: Considered the 'most beautiful man, not among the Spartans only, but in the whole Greek camp', Callicrates was eager to distinguish himself that day as a warrior but was deprived of the chance by a stray arrow that pierced his side while standing in formation. When the battle commenced he insisted on making the charge with the rest, but collapsed within a short distance. His last words, according to Herodotus, were, 'I grieve not because I have to die for my country, but because I have not lifted my arm against the enemy.'","The relation ""among man is"" holds between Spartans and Callicrates",GN
"Bercuson, David (2001) [1996]. Maple Leaf Against the Axis. Red Deer Press. ISBN 0-88995-305-8. OCLC 55973783.","The relation ""Bercuson at_time"" holds between 2001 and 1996",GS
"Zuehlke, Mark (1999). Ortona: Canada's epic World War II battle. Vancouver: Douglas & McIntyre. ISBN 1-55054-557-4.","The relation ""Mark at_time"" holds between Zuehlke and 1999",GS
 Falkland Islands (British Overseas Territory): Adopted by the Falkland Islands Defence Force in 2019 to replace the Steyr AUG,"The relation ""Adopted in"" holds between Falkland Islands and 2019",GS
 Falkland Islands (British Overseas Territory): Adopted by the Falkland Islands Defence Force in 2019 to replace the Steyr AUG,"The relation ""Adopted by"" holds between Falkland Islands and Falkland Islands Defence Force",GS
"1 2  Meek, James (10 October 2002), 'Off Target', The Guardian","The relation ""Off Meek is"" holds between Target and James",GS
↑  'SA80 (Small Arms for the 1980s): The Sorry Saga of the British Bulldog's Bullpup'. www.historyofwar.org. Retrieved 30 May 2017.,"The relation ""of"" holds between British Bulldog and Bullpup",BS
"1 2  Hogg, Ian; Weeks, John (1991). Military Small Arms of the 20th Century. London: Arms and Armour Press. p. 158. ISBN 978-1-854-09034-8. [...] the first five years of this rifle's service have been disastrous. A number of manufacturing defects showed up in service conditions, and it was not until the closure of the RSAF at Enfield and the setting up of an entirely new production line, with new computer-controlled machine tools, at the new RSAF Nottingham, that the quality of the production weapons began to improve. It will take some time for the poor reputation gained by the initial issue weapons to be overcome; the only consolation is that the same sort of thing has happened to other military rifles in the past, and they have managed to live down their early reputation and prove their innate reliability. It is to be hoped that the L85A1 will do as well.","The relation ""John at_time"" holds between Weeks and 1991",BS
"↑  Meek, James (10 October 2002), 'Off Target', The Guardian","The relation ""Off Meek is"" holds between Target and James",GS
"↑  for example the Bremner, Bird and Fortune satirical comedy documentary Between Iraq and a Hard Place included the line: 'The SA80 is a lethal weapon, especially for anyone trying to fire it', similar to a description of the Vietnam War era M16.","The relation ""is"" holds between SA80 and lethal weapon",GS
"↑  Hogg, Ian; Weeks, John (1991). Military Small Arms of the 20th Century. London: Arms and Armour Press. p. 293. ISBN 978-1-854-09034-8.","The relation ""John at_time"" holds between Weeks and 1991",GS
↑  staff (8 June 2010). 'Taking Back The Infantry Half-km: Britain's L129A1'. Defense Industry Daily.,"The relation ""has"" holds between Britain and L129A1",GS
"↑  Neville, Leigh (2015). The British Army in Afghanistan 2006–14: Task Force Helmand. Osprey Publishing. p. 10. ISBN 9781472806758.","The relation ""is in"" holds between British Army and Afghanistan",GS
↑  'SA80 in Bolivia'. 31 December 2012. Retrieved 1 February 2019.,"The relation ""is in"" holds between SA80 and Bolivia",GS
"↑  Lewis, Damien (2005). Operation Certain Death. London: Arrow Books. ISBN 978-0-099-46642-0.","The relation ""Damien at_time"" holds between Lewis and 2005",GS
"Abu-Husayn, Abdul-Rahim (1985). Provincial Leaderships in Syria, 1575–1650. Beirut: American University of Beirut. ISBN 978-0-8156-6072-9. OCLC 242675094.","The relation ""is in"" holds between Provincial Leaderships and Syria",GS
"Chehab, Hafez (1994). 'Reconstructing the Medici Portrait of Fakhr al-Din Maʾani'. Muqarnas. 11: 117–124. doi:10.2307/1523213. JSTOR 1523213.","The relation ""Hafez at_time"" holds between Chehab and 1994",GS
"Harris, William (2012). Lebanon: A History, 600–2011. New York: Oxford University Press. ISBN 978-0-19-518111-1.","The relation ""William at_time"" holds between Harris and 2012",GS
"Stone, Christopher (2008). Popular Culture and Nationalism in Lebanon: The Fairouz and Rahbani Nation. Abingdon, Oxon and New York: Routledge. ISBN 978-0-415-77273-0.","The relation ""is in"" holds between Popular Culture and Lebanon",GS
"Mike Kingswood – lead guitar, backing vocals ","The relation ""lead"" holds between Mike Kingswood and backing vocals",GS
"Maiden Heaven: A Tribute to Iron Maiden, 2 Minutes to Midnight. (16 July 2008)","The relation ""Minutes to"" holds between Iron Maiden and Midnight",GS
"Phil Bredesen (born 1943), Governor of Tennessee","The relation ""Governor of"" holds between Phil Bredesen and Tennessee",GS
"George Conway (c. 1878–1939), horse trainer who trained War Admiral, winner of the Triple Crown in 1937","The relation ""winner of"" holds between War Admiral and Triple Crown",GS
"Kevin Smith (born 1970), filmmaker, lived in Oceanport in the 1990s","The relation ""lived in"" holds between Kevin Smith and Oceanport",GS
"Asia Dream Tag Team Championship (2 times, current) – with Emi Sakura (1) and Chris Brookes (1)","The relation ""is with"" holds between Asia Dream Tag Team Championship and Emi Sakura",GS
Go! Go! Golden Mixed Tag Tournament (2012) – with Kurumi,"The relation ""is with"" holds between Golden Mixed Tag Tournament and Kurumi",GS
"SPW Southeast Asian Tag Team Championship (1 time, current) - with Chris Brookes","The relation ""is with"" holds between SPW Southeast Asian Tag Team Championship and Chris Brookes",GS
"'Psicofármacos en Geriatría', (Psychotropic Drugs in Geriatrics), en colaboración con Myriam Monczor, Editorial McGraw- Hill Interamericana, Buenos Aires, 2001 y 2012.                                                   (ISBN 958-41-0272-9).","The relation ""is in"" holds between Psychotropic Drugs and Geriatrics",GS
"Finian's Rainbow (1947, revivals in 1955, 1960, 2009) - musical - composer","The relation ""has"" holds between Finian and Rainbow",GS
“The Last Call for Love” (lyrics by Margery Cummings and E. Y. Harburg),"The relation ""lyrics by"" holds between Last Call and Margery Cummings",GS
Congressional Gold Medal awarded to the Tuskegee Airmen in 2006,"The relation ""awarded in"" holds between Congressional Gold Medal and 2006",GS
'Johanna's Chopper' – 4:08,"The relation ""has"" holds between Johanna and Chopper",GS
"Axl Rose – vocals, background vocals on 'Dead Flowers', piano","The relation ""vocals on"" holds between vocals and Dead Flowers",GS
Between the Bars (2:21) – Performed by Elliott Smith,"The relation ""Performed by"" holds between Bars and Elliott Smith",GS
Miss Misery (3:12) – Performed by Elliott Smith,"The relation ""Performed by"" holds between Miss Misery and Elliott Smith",GS
"Institute on Statelessness and Inclusion (2018). 'Submission to the Human Rights Council at the 30th Session of the Universal Periodic Review: (Third Cycle, May 2018)' (PDF). Institute on Statelessness and Inclusion. Retrieved 5 November 2019. {{cite journal}}: Cite journal requires |journal= (help)","The relation ""on Institute is"" holds between Statelessness and 2018",GS
"Ngwane, George (2015). 'Preventing Renewed Violence Through Peace Building in the Bakassi Peninsula (Cameroon)' (PDF). Jimbi Central. Retrieved 26 October 2019.","The relation ""George at_time"" holds between Ngwane and 2015",GS
'Europa (Earth's Cry Heaven's Smile)'  – 6:07 (Live),"The relation ""has"" holds between Heaven and Smile",GS
"Several oil and gas fields in Niigata prefecture, including Nanatani in Kamo, Niigata and Uonuma field in Uonuma, Niigata.","The relation ""is in"" holds between Nanatani and Kamo",GS
"Several oil and gas fields in Niigata prefecture, including Nanatani in Kamo, Niigata and Uonuma field in Uonuma, Niigata.","The relation ""is in"" holds between Nanatani and Uonuma",GS
"Clays – Kaolinite, Sericite, Bentonite, Fuller's earth.","The relation ""earth 's"" holds between Kaolinite and Fuller",GS
Las brujas de Salem (The Crucible) (directed by Ricardo Ceballos),"The relation ""directed by"" holds between Las brujas de Salem and Ricardo Ceballos",GS
"A live action version was filmed for television as part of Shelley Duvall's series Faerie Tale Theatre, airing on Showtime. It aired on 5 February 1983. In it, the main character, Rapunzel is taken from her parents by an evil witch, and is brought up in an isolated tower that can only be accessed by climbing her unnaturally long hair. Jeff Bridges played the prince and Rapunzel's father, Shelley Duvall played Rapunzel and her mother, Gena Rowlands played the witch, and Roddy McDowall narrated.","The relation ""'s father is"" holds between Rapunzel and Shelley Duvall",GS
"A 1988 German film adaption, Rapunzel oder Der Zauber der Tränen [de] (meaning 'Rapunzel or the Magic of Tears'), combines the story with the lesser-known Grimm fairy tale Maid Maleen. After escaping the tower, Rapunzel finds work as a kitchen maid in the prince's court, where she must contend with an evil princess who aims to marry him.","The relation ""finds as"" holds between Rapunzel and kitchen maid",GS
"A 1988 German film adaption, Rapunzel oder Der Zauber der Tränen [de] (meaning 'Rapunzel or the Magic of Tears'), combines the story with the lesser-known Grimm fairy tale Maid Maleen. After escaping the tower, Rapunzel finds work as a kitchen maid in the prince's court, where she must contend with an evil princess who aims to marry him.","The relation ""finds work as"" holds between Rapunzel and kitchen maid",GS
"In Shrek the Third (2007), Rapunzel (voiced by Maya Rudolph) was friends with Princess Fiona. She is shown to be the true love of the evil Prince Charming and helps to fool Princess Fiona and her group when they try to escape from Prince Charming's wrath.","The relation ""was friends with"" holds between Third and Princess Fiona",GS
"Walt Disney Animation Studios' Tangled (2010), which is a loose retelling and a computer-animated musical feature film. Princess Rapunzel (voiced by Mandy Moore) is more assertive in character, and was born a princess. Her long blonde hair has magical healing and restoration powers. A woman named Mother Gothel (voiced by Donna Murphy) kidnaps Rapunzel for her magical hair which would help maintain her youth. Rather than a prince, Rapunzel encounters an elusive thief named Flynn Rider/Eugene Fitzherbert (voiced by Zachary Levi). Rapunzel also features in Disney's Tangled short sequel, Tangled Ever After. There is also a series based on the events after the movie and before the short named Tangled The Series/ Rapunzel's Tangled Adventure and a movie which leads to the series called Tangled: Before Ever After.","The relation ""voiced by"" holds between Mother Gothel and Donna Murphy",GS
"Walt Disney Animation Studios' Tangled (2010), which is a loose retelling and a computer-animated musical feature film. Princess Rapunzel (voiced by Mandy Moore) is more assertive in character, and was born a princess. Her long blonde hair has magical healing and restoration powers. A woman named Mother Gothel (voiced by Donna Murphy) kidnaps Rapunzel for her magical hair which would help maintain her youth. Rather than a prince, Rapunzel encounters an elusive thief named Flynn Rider/Eugene Fitzherbert (voiced by Zachary Levi). Rapunzel also features in Disney's Tangled short sequel, Tangled Ever After. There is also a series based on the events after the movie and before the short named Tangled The Series/ Rapunzel's Tangled Adventure and a movie which leads to the series called Tangled: Before Ever After.","The relation ""kidnaps"" holds between Mother Gothel and Rapunzel",GS
"Walt Disney Pictures hired Ashleigh Powell to write the script for a live action Rapunzel movie. It is unknown if the film will be a remake of Tangled, a whole new adaptation, or a combination of both.","The relation ""hired"" holds between Walt Disney Pictures and Ashleigh Powell",GN
As Milisoun Ta Tragoudia (2002)  (Platinum),"The relation ""Tragoudia at_time"" holds between 2002 and Platinum",GS
"Munden, Kenneth White. The American Film Institute Catalog of Motion Pictures Produced in the United States, Part 1. University of California Press, 1997.","The relation ""is in"" holds between American Film Institute Catalog and United States",GS
"Laura, his wife by Rose E. Tapley","The relation ""wife by"" holds between Laura and Rose E. Tapley",GS
"Basile Weletsky, her husband by Arthur Cosine","The relation ""husband by"" holds between Basile Weletsky and Arthur Cosine",GS
"Eugenie, his spy by Eulalie Jensen","The relation ""spy by"" holds between Eugenie and Eulalie Jensen",GS
"Olga, his wife by Louise Beaudet","The relation ""wife by"" holds between Olga and Louise Beaudet",GS
"Sacha, their nephew by Earle Williams","The relation ""nephew by"" holds between Sacha and Earle Williams",GS
"Sophie, their child by Helen Connelly","The relation ""child by"" holds between Sophie and Helen Connelly",GS
"The flowers are conspicuous and are borne on singly on pedicels in leaf axils. They are generally vivid lemon-yellow in colour, but with a white centre in some species. The calyx has five sepals, forming a shallow cup. The corolla has five petals, usually imbricate and thereby forming a shallow bowl, though this is less evident if the petals happen to be narrow, as sometimes occurs on a particular plant. The petals are inserted into the throat of the calyx cup. There are ten stamens, more or less set in two whorls of five, inserted between the base of the gynoecium and the petals. The carpels typically are five in number, but may vary from about 3 to 10. They are connate and remain so in the fruit, which forms a synaptospermic diaspore that may act as a trample burr, being spread by sticking to animals' feet. The styles are terete and the stigmas capitate.","The relation ""are"" holds between styles and terete",GN
Oktoberfest in spring,"The relation ""is in"" holds between Oktoberfest and spring",GS
"Saint Medardus’s Catholic Parish Church, Kirchstraße, west tower 12th or 13th century, Late Gothic nave, quire and transept from 1911, whole complex with churchyard, partly with older graves, and rectory (Hauptstraße 62).","The relation ""’s Church is"" holds between Saint Medardus and Kirchstraße",GS
"Hauptstraße/corner of Kapellenstraße – wayside chapel, plaster building, apparently from 1870, shaft cross from 1720.","The relation ""cross from"" holds between wayside chapel and 1720",GS
Katherine Grant as Mary's nursemaid,"The relation ""as"" holds between Mary and nursemaid",GS
"2005: Donnie Darko ranked in the top five on My Favourite Film, an Australian poll conducted by the ABC.","The relation ""ranked on"" holds between Donnie Darko and My Favourite Film",GS
"Dendle, Peter (2001). The Zombie Movie Encyclopedia. McFarland & Company. ISBN 978-0-7864-9288-6.","The relation ""Peter at_time"" holds between Dendle and 2001",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""largest museum in"" holds between Royal Alberta Museum and Canada",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""is official provincial museum in"" holds between Royal Alberta Museum and Edmonton",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""museum in"" holds between Royal Alberta Museum and Canada",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""is"" holds between Royal Alberta Museum and provincial museum",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""is official museum in"" holds between Royal Alberta Museum and Edmonton",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""is museum in"" holds between Royal Alberta Museum and Edmonton",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""is provincial museum in"" holds between Royal Alberta Museum and Edmonton",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""largest museum in"" holds between Royal Alberta Museum and Canada",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""is official provincial museum in"" holds between Royal Alberta Museum and Edmonton",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""museum in"" holds between Royal Alberta Museum and Canada",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""is"" holds between Royal Alberta Museum and provincial museum",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""is official museum in"" holds between Royal Alberta Museum and Edmonton",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""is museum in"" holds between Royal Alberta Museum and Edmonton",GS
"The Royal Alberta Museum, in Edmonton is the official provincial museum and largest museum in western Canada.","The relation ""is provincial museum in"" holds between Royal Alberta Museum and Edmonton",GS
"The Michelsen Farmstead is a typical farmstead of the 1890s era, located in the National Historic Site of Canada of Stirling. It was declared a Provincial Historic Site of Alberta in 2001, and has been restored back to its original 19th century Victorian style.","The relation ""is"" holds between Michelsen Farmstead and farmstead",GS
1927: Prince of Wales Hotel in Waterton opens 25 Jul 1927,"The relation ""is in"" holds between Prince and Waterton",GS
"1962: Klondike Days begin in Edmonton, as extension of the Edmonton Exhibition, itself dating back to 1879.","The relation ""begin in"" holds between Klondike Days and Edmonton",GS
1968: Calgary Tower opens June 30,"The relation ""opens at_time"" holds between Calgary Tower and June 30",GS
"1975: Fish Creek Park established in Calgary; Ukrainian Easter Egg 'Pysanka' [10-metre-high (33 ft) statue] erected in Vegreville, commemorating the settlement of Ukrainian immigrants east of Edmonton","The relation ""established in"" holds between Fish Creek Park and Calgary",GS
1978: Commonwealth Games held in Edmonton,"The relation ""held in"" holds between Commonwealth Games and Edmonton",GS
"1981: West Edmonton Mall opens, with Phase II and Fantasyland in 1983 and Phase III and the World Waterpark in 1985; Head-Smashed-In Buffalo Jump designated a World Heritage Site","The relation ""is in"" holds between World Waterpark and 1985",GS
1985: Royal Tyrrell Museum of Palaeontology opens in Drumheller; Frank Slide interpretive Centre opens April 28; Oil Sands Interpretive Centre opens in Fort McMurray,"The relation ""opens in"" holds between Oil Sands Interpretive Centre and Fort McMurray",GS
1988: XV Olympic Winter Games held in Calgary,"The relation ""held in"" holds between XV Olympic Winter Games and Calgary",GS
"1991: Saamis Teepee erected in Medicine Hat; originally built for the Olympic Games in Calgary in 1988, the structure is the world's largest tepee","The relation ""erected in"" holds between Saamis Teepee and Medicine Hat",GS
1995: Fantasyland changes its name to 'Galaxyland' after a lawsuit from Disney,"The relation ""changes to"" holds between Fantasyland and Galaxyland",GS
"2000: Dino 2000 opens in Drumheller as a Millennium project in August. The 8 story T-Rex sculpture incorporates a viewing platform in the head; Shaw Millennium Skate Park opens in Calgary, the world's largest public outdoor skate park.","The relation ""opens in"" holds between Dino 2000 and Drumheller",GS
"2000: Dino 2000 opens in Drumheller as a Millennium project in August. The 8 story T-Rex sculpture incorporates a viewing platform in the head; Shaw Millennium Skate Park opens in Calgary, the world's largest public outdoor skate park.","The relation ""opens in"" holds between Shaw Millennium Skate Park and Calgary",GS
"Breakdance 4 - Also known as a Rodeo, this variant removes the platform entirely. Instead, three four-members of a 'crew' are connected to the central dance by extended arms. There is no slope to the dance. It is much better suited for families than the other variants.","The relation ""Also known as"" holds between Breakdance 4 and Rodeo",GS
"Shout It from the Housetops, an autobiography with Jamie Buckingham (1972, repr 1995)","The relation ""autobiography with"" holds between Housetops and Jamie Buckingham",GS
America's Dates with Destiny (1986),"The relation ""Dates with"" holds between America and Destiny",GS
Turning Tide: The Fall of Liberalism and the Rise of Common Sense (1993) ISBN 978-0-8499-0972-6,"The relation ""of Fall is"" holds between Liberalism and 1993",GS
"Yury Zakharov, 1975–2005 PhD Chem., Professor, Corresponding Member of RAS, Academician of IAS HS and RANS, Honored Scientist of the Russian Federation","The relation ""Member of"" holds between Yury Zakharov and RAS",GS
"Yury Zakharov, 1975–2005 PhD Chem., Professor, Corresponding Member of RAS, Academician of IAS HS and RANS, Honored Scientist of the Russian Federation","The relation ""Academician of"" holds between Yury Zakharov and IAS HS",GS
"↑  Matthews, Jeff, Air Raids on Naples in WWII, Around Naples Encyclopedia (via archive.org), UMUC Italian Studies, January 2006. Accessed 2015-07-05. The now-archived site has photographs of the bomb damage in Naples.","The relation ""via Encyclopedia is"" holds between archive.org and January 2006",GS
"↑  Matthews, Jeff, Air Raids on Naples in WWII, Around Naples Encyclopedia (via archive.org), UMUC Italian Studies, January 2006. Accessed 2015-07-05. The now-archived site has photographs of the bomb damage in Naples.","The relation ""is in"" holds between Air Raids and WWII",GS
"1 2  R. Pane, L'architettura del Rinascimento in Napoli, (Renaissance architecture in Naples), Napoli, 1937.","The relation ""is in"" holds between Renaissance architecture and Naples",GS
"1 2  R. Pane, L'architettura del Rinascimento in Napoli, (Renaissance architecture in Naples), Napoli, 1937.","The relation ""is in"" holds between L'architettura del Rinascimento and Napoli",GS
"↑  Octavien de Saint-Gelais; André de La Vigne, Le vergier d'honneur, nouvellement imprimé a` Paris De l'entreprise et voyage de Napples. Auquel est compris comment le roy Charles huitiesme de son nom ... passa ... depuis Lyon jusques a` Napples,  ..., Paris, Jean Petit, 1500. OCLC 24007635. (Some sources spell 'vergier' as 'vergiez'.)","The relation ""jusques"" holds between Lyon and Jean Petit",GS
"↑  Octavien de Saint-Gelais; André de La Vigne, Le vergier d'honneur, nouvellement imprimé a` Paris De l'entreprise et voyage de Napples. Auquel est compris comment le roy Charles huitiesme de son nom ... passa ... depuis Lyon jusques a` Napples,  ..., Paris, Jean Petit, 1500. OCLC 24007635. (Some sources spell 'vergier' as 'vergiez'.)","The relation ""jusques"" holds between Lyon and Paris",GS
"'Bigfoot' (narrated by John Swanson, a Leonard Nimoy-narrated episode of Bigfoot was later produced in 1997) original air date 7 January 1994","The relation ""was produced in"" holds between Bigfoot and 1997",GS
"'Bigfoot' (narrated by John Swanson, a Leonard Nimoy-narrated episode of Bigfoot was later produced in 1997) original air date 7 January 1994","The relation ""was later produced in"" holds between Bigfoot and 1997",GS
"'Bigfoot' (narrated by John Swanson, a Leonard Nimoy-narrated episode of Bigfoot was later produced in 1997) original air date 7 January 1994","The relation ""episode of"" holds between John Swanson and Bigfoot",GS
69th Anti-Aircraft Brigade joined in June 1941,"The relation ""joined in"" holds between 69th Anti-Aircraft Brigade and June 1941",GS
69th Anti-Aircraft Brigade joined in June 1941,"The relation ""joined in"" holds between Anti-Aircraft Brigade and June 1941",GS
"Takeley, near Bishop's Stortford","The relation ""near"" holds between Bishop and Stortford",GS
"Liliuokalani (1898). Hawaii's Story by Hawaii's Queen, Liliuokalani. Boston: Lee and Shepard. ISBN 978-0-548-22265-2. OCLC 2387226.","The relation ""'s Queen is"" holds between Hawaii and Liliuokalani",GS
"Quigg, Agnes (1988). 'Kalakaua's Hawaiian Studies Abroad Program'. The Hawaiian Journal of History. Honolulu: Hawaiian Historical Society. 22: 170–208. hdl:10524/103. OCLC 60626541.","The relation ""has"" holds between Kalakaua and Hawaiian Studies",GS
"Quigg, Agnes (1988). 'Kalakaua's Hawaiian Studies Abroad Program'. The Hawaiian Journal of History. Honolulu: Hawaiian Historical Society. 22: 170–208. hdl:10524/103. OCLC 60626541.","The relation ""Agnes at_time"" holds between Quigg and 1988",GS
"Wright, Paul K. (2001). 21st Century Manufacturing. New Jersey: Prentice-Hall Inc.","The relation ""K. at_time"" holds between Wright and 2001",GS
"Local folklore holds that Alburquerque was named in honour of Afonso de Albuquerque, the famous Portuguese seafarer and conqueror of Malacca, Sumatra, though it might be odd to use a Portuguese name as a name of a place which is under Spanish control.","The relation ""seafarer of"" holds between Afonso de Albuquerque and Malacca",BN
"The name Alburquerque, which comes from either albus querqus ('white oak' in Latin) or Abu-al-Qurq ('country of cork oaks' in Arabic), is very widespread in all of the Americas and the Philippines.","The relation ""is in"" holds between albus querqus and Latin",GS
Chennai Park – Lies opposite Chennai Central which is a terminus for long distance and suburban trains. Also close to Park Town MRTS station.,"The relation ""Lies"" holds between Chennai Park and Chennai Central",GS
Tirisulam – Lies opposite Chennai International Airport,"The relation ""Lies"" holds between Tirisulam and Chennai International Airport",GS
The school provides yoga and judo.,"The relation ""school"" holds between yoga and judo",GS
"Wilson, H. W. (1896). Ironclads in Action: A Sketch of Naval Warfare From 1855 to 1895, with Some Account of the Development of the Battleship in England. Vol. 1. Boston: Little, Brown. OCLC 902936108.","The relation ""is in"" holds between Battleship and England",GS
Nikhil Arya as Rangeela (The Painting People Aliver)/ James,"The relation ""as Arya is"" holds between Rangeela and James",GS
Bijay Singh as baba fehmi the Egypt's mummy,"The relation ""has"" holds between Egypt and mummy",GS
"December 2000: Tens of thousands of people were evacuated by the government, based on the warnings of scientists. The volcano then made its largest display in 1,200 years.","The relation ""made in"" holds between volcano and 1,200 years",GS
"25 December 2005: The volcano's crater produced an explosion which ejected a large column of smoke and ash about 3 km (9,800 ft) into the atmosphere and expulsion of lava.[citation needed]","The relation ""has"" holds between volcano and crater",GN
"27 August–September 2014: CENAPRED reported explosions, accompanied by steam-and-gas emissions with minor ash and ash plumes that rose 800-3,000 m above Popocatépetl's crater and drifted west, southwest, and west-southwest. On most nights incandescence was observed, increasing during times with larger emissions.","The relation ""has"" holds between Popocatépetl and crater",GS
"27 August–September 2014: CENAPRED reported explosions, accompanied by steam-and-gas emissions with minor ash and ash plumes that rose 800-3,000 m above Popocatépetl's crater and drifted west, southwest, and west-southwest. On most nights incandescence was observed, increasing during times with larger emissions.","The relation ""was observed On"" holds between incandescence and most nights",GS
"3 April 2016: Popocatépetl erupted, spewing lava, ash and rock.","The relation ""spewing"" holds between Popocatépetl and lava",GS
"Angelino Giovanni Lomellini, Venetian podestà of Pera who wrote a report dated 24 June 1453","The relation ""podestà of"" holds between Angelino Giovanni Lomellini and Pera",GS
"Benvenuto, Anconitan consul in Constantinople","The relation ""consul in"" holds between Benvenuto and Constantinople",GS
"Ubertino Puscolo, Italian poet learning Greek in the city, wrote an epic poem","The relation ""wrote"" holds between Ubertino Puscolo and epic poem",GS
"Paolo Dotti, Venetian official on Crete whose account is based on oral reports","The relation ""official on"" holds between Paolo Dotti and Crete",GS
"Nikolaos Sekoundinos, read a report before the Venetian Senate, the Pope and the Neapolitan court","The relation ""read Pope before"" holds between Nikolaos Sekoundinos and Venetian Senate",GS
"Nikolaos Sekoundinos, read a report before the Venetian Senate, the Pope and the Neapolitan court","The relation ""read report before"" holds between Nikolaos Sekoundinos and Venetian Senate",GS
"Nikolaos Sekoundinos, read a report before the Venetian Senate, the Pope and the Neapolitan court","The relation ""read"" holds between Nikolaos Sekoundinos and Pope",GS
"Nikolaos Sekoundinos, read a report before the Venetian Senate, the Pope and the Neapolitan court","The relation ""read before"" holds between Nikolaos Sekoundinos and Venetian Senate",GS
"Electrical transmission, more commonly called pods, where an electric motor is fitted in the pod itself, connected directly to the propeller without gears. The electricity is produced by an onboard engine, usually diesel or gas turbine. Invented in 1955 by Friedrich W. Pleuger and Friedrich Busmann (Pleuger Unterwasserpumpen GmbH), ABB Group's Azipod was the first product using this technology.","The relation ""Azipod 's"" holds between Friedrich W. Pleuger and ABB Group",GS
"Electrical transmission, more commonly called pods, where an electric motor is fitted in the pod itself, connected directly to the propeller without gears. The electricity is produced by an onboard engine, usually diesel or gas turbine. Invented in 1955 by Friedrich W. Pleuger and Friedrich Busmann (Pleuger Unterwasserpumpen GmbH), ABB Group's Azipod was the first product using this technology.","The relation ""has"" holds between ABB Group and Azipod",GS
"Electrical transmission, more commonly called pods, where an electric motor is fitted in the pod itself, connected directly to the propeller without gears. The electricity is produced by an onboard engine, usually diesel or gas turbine. Invented in 1955 by Friedrich W. Pleuger and Friedrich Busmann (Pleuger Unterwasserpumpen GmbH), ABB Group's Azipod was the first product using this technology.","The relation ""connected to"" holds between electric motor and propeller",GS
"Electrical transmission, more commonly called pods, where an electric motor is fitted in the pod itself, connected directly to the propeller without gears. The electricity is produced by an onboard engine, usually diesel or gas turbine. Invented in 1955 by Friedrich W. Pleuger and Friedrich Busmann (Pleuger Unterwasserpumpen GmbH), ABB Group's Azipod was the first product using this technology.","The relation ""connected directly to"" holds between electric motor and propeller",GS
"In 2006, IGN ranked Warren 11th in their 'Top 25 X-Men' list.","The relation ""ranked Warren 11th In"" holds between IGN and 2006",GS
"In 2006, IGN ranked Warren 11th in their 'Top 25 X-Men' list.","The relation ""ranked In"" holds between IGN and 2006",GS
"In 2006, IGN ranked Warren 11th in their 'Top 25 X-Men' list.","The relation ""ranked"" holds between IGN and Warren 11th",GS
"In 2014, Entertainment Weekly ranked Warren 40th in their 'Let's rank every X-Man ever' list.","The relation ""ranked In"" holds between Entertainment Weekly and 2014",GS
"In 2014, Entertainment Weekly ranked Warren 40th in their 'Let's rank every X-Man ever' list.","The relation ""ranked Warren 40th In"" holds between Entertainment Weekly and 2014",GS
"In 2016, ComicsAlliance ranked Warren 75th in their '100 Greatest X-Men of All Time' list.","The relation ""ranked In"" holds between ComicsAlliance and 2016",GS
"In 2016, ComicsAlliance ranked Warren 75th in their '100 Greatest X-Men of All Time' list.","The relation ""ranked"" holds between ComicsAlliance and Warren 75th",GS
"In 2016, ComicsAlliance ranked Warren 75th in their '100 Greatest X-Men of All Time' list.","The relation ""ranked"" holds between ComicsAlliance and Warren 75th",GS
